	0
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85825514e-01 9.85825514e-01
 9.85825514e-01 9.85825514e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
 9.85625873e-01 9.85625873e-01 9.85625873e-01 9.85625873e-01
